mysql> select * from bat.expplaque order by totexp desc;
+--------------+------------+------+---------+
| player       | totexp     | lvl  | hideexp |
| Lifafa       |    5747919 |   16 |       1 | 
| Jazol        |    5745553 |   35 |       0 | 
| Dorien       |    5735586 |   46 |       1 | 
| Gylli        |    5727109 |   39 |       0 | 
| Zeesus       |    5723742 |   44 |       1 | 
| Onzlic       |    5720526 |   42 |       1 | 
| Kiro         |    5720225 |   37 |       1 | 
| Cixi         |    5704325 |   30 |       1 | 
| Taint        |    5696935 |   45 |       1 | 
| Carrot       |    5691404 |   46 |       1 | 
| Kiba         |    5690463 |   16 |       1 | 
| Timpos       |    5685883 |   40 |       1 | 
| Romu         |    5683270 |   35 |       1 | 
| Bluedragoon  |    5681175 |   40 |       1 | 
| Alienjesus   |    5666194 |   39 |       1 | 
| Trotsky      |    5638196 |   40 |       0 | 
| Shift        |    5633715 |   43 |       0 | 
| Rogin        |    5632494 |   37 |       1 | 
| Eruant       |    5619229 |   35 |       1 | 
| Zastam       |    5606704 |   43 |       1 | 
| Epaminondas  |    5604315 |   35 |       1 | 
| Zmarduck     |    5599053 |   20 |       1 | 
| Jeger        |    5598326 |   42 |       1 | 
| Davelok      |    5596840 |   15 |       1 | 
| Ulvar        |    5591750 |   41 |       1 | 
| Dubbby       |    5570494 |   43 |       1 | 
| Ritz         |    5559066 |   37 |       1 | 
| Sylapheth    |    5558801 |   41 |       1 | 
| Ha           |    5558327 |    1 |       1 | 
| Droof        |    5542526 |   41 |       1 | 
| Janatuinen   |    5527257 |    1 |       1 | 
| Melkir       |    5525753 |   40 |       0 | 
| Joumaan      |    5507018 |   30 |       1 | 
| Drunub       |    5505287 |   41 |       1 | 
| Hornbeam     |    5504006 |   45 |       1 | 
| Eeric        |    5503824 |    1 |       1 | 
| Ilwendil     |    5494329 |   40 |       1 | 
| Atnoz        |    5493508 |   38 |       1 | 
| Hvant        |    5491835 |   41 |       1 | 
| Teya         |    5491783 |   10 |       1 | 
| Nadrak       |    5481069 |   20 |       0 | 
| Kuukkeli     |    5466574 |   40 |       1 | 
| Gloryseeker  |    5463441 |   42 |       1 | 
| Crysty       |    5461326 |   40 |       1 | 
| Gaul         |    5460718 |   33 |       1 | 
| Kurupt       |    5453814 |    1 |       1 | 
| Hiryu        |    5433629 |   34 |       1 | 
| Rausku       |    5432195 |   47 |       1 | 
| Leshrac      |    5429387 |   40 |       0 | 
| Des          |    5428367 |   47 |       1 | 
| Photographic |    5410771 |   42 |       1 | 
| Eve          |    5404248 |   43 |       1 | 
| Iver         |    5401268 |   37 |       1 | 
| Worro        |    5396270 |   40 |       1 | 
| Sormi        |    5388427 |   45 |       0 | 
| Amos         |    5387177 |   40 |       0 | 
| Moll         |    5386719 |   38 |       1 | 
| Shalafi      |    5384534 |   41 |       1 | 
| Woozer       |    5380518 |   35 |       1 | 
| Sartai       |    5380518 |   39 |       1 | 
| Spiritmonger |    5377288 |   42 |       1 | 
| Ishamori     |    5369087 |   40 |       1 | 
| Milcyn       |    5362306 |   41 |       1 | 
| Hollands     |    5346221 |   40 |       1 | 
| Kolath       |    5345925 |   40 |       1 | 
| Pechorin     |    5343242 |   35 |       1 | 
| Eorain       |    5334589 |   39 |       1 | 
| Garbuku      |    5331540 |   36 |       1 | 
| Shugarz      |    5329051 |   45 |       1 | 
| Effigy       |    5322075 |   34 |       0 | 
| Illuminatus  |    5321012 |   16 |       0 | 
| Silentwind   |    5319805 |   38 |       1 | 
| Alajrak      |    5306832 |   36 |       1 | 
| Moulin       |    5280036 |   40 |       1 | 
| Crand        |    5272105 |   40 |       1 | 
| Quino        |    5269667 |   40 |       0 | 
| Hedmo        |    5265468 |   30 |       1 | 
| Zei          |    5263325 |   22 |       0 | 
| Rikali       |    5261214 |   34 |       0 | 
| Eppax        |    5256875 |   41 |       1 | 
| Ramaor       |    5251180 |   30 |       1 | 
| Azagoth      |    5250332 |   36 |       1 | 
| Raathiel     |    5250327 |   37 |       1 | 
| Urhousut     |    5247653 |   35 |       1 | 
| Bumba        |    5239064 |   36 |       0 | 
| Dredman      |    5235602 |   40 |       1 | 
| Katzhuu      |    5223389 |   42 |       1 | 
| Turin        |    5213886 |   40 |       1 | 
| Kailess      |    5210254 |   32 |       1 | 
| Rolgabu      |    5208625 |   41 |       1 | 
| Varvi        |    5206963 |   40 |       1 | 
| Montez       |    5195541 |   34 |       1 | 
| Ironlung     |    5185218 |   38 |       0 | 
| Nebug        |    5178456 |   38 |       1 | 
| Truth        |    5173178 |   30 |       1 | 
| Lydecker     |    5170967 |   14 |       1 | 
| Tepsunius    |    5165414 |   35 |       1 | 
| Koippa       |    5142488 |   40 |       1 | 
| Sleijaaja    |    5137592 |   34 |       1 | 
| Sandbere     |    5136471 |   40 |       1 | 
| Synoic       |    5132839 |   30 |       1 | 
| Gogi         |    5128791 |   26 |       1 | 
| Ksatistah    |    5126661 |   44 |       1 | 
| Valium       |    5125374 |   30 |       0 | 
| Swordfish    |    5108733 |   37 |       1 | 
| Slander      |    5104812 |   42 |       1 | 
| Apex         |    5103760 |   40 |       1 | 
| Metalucifer  |    5090936 |   42 |       1 | 
| Extacy       |    5090462 |   41 |       1 | 
| Ragusnik     |    5088594 |   40 |       1 | 
| Spuqu        |    5084569 |   40 |       1 | 
| Zoxeger      |    5080628 |    1 |       0 | 
| Jah          |    5075541 |   40 |       1 | 
| Virtualman   |    5062977 |   29 |       1 | 
| Zarwan       |    5058996 |   30 |       1 | 
| Goldensoul   |    5054924 |   34 |       0 | 
| Koomikko     |    5039030 |   41 |       1 | 
| Woodooo      |    5035218 |   41 |       1 | 
| Moraq        |    5035108 |   40 |       1 | 
| Darkflare    |    5022302 |   37 |       1 | 
| Palantir     |    5021241 |   42 |       1 | 
| Chimera      |    5016265 |   44 |       1 | 
| Dree         |    5008543 |   32 |       1 | 
| Chen         |    4996897 |   29 |       1 | 
| Tiny         |    4994631 |   35 |       1 | 
| Luana        |    4983282 |   20 |       1 | 
| Shoego       |    4980322 |   27 |       1 | 
| Zeppo        |    4977899 |   40 |       0 | 
| Candel       |    4966519 |   32 |       1 | 
| Hanwell      |    4958461 |   38 |       1 | 
| Purran       |    4955505 |   30 |       1 | 
| Puukatto     |    4950500 |   30 |       1 | 
| Zaphira      |    4948031 |   38 |       1 | 
| Faldor       |    4939734 |   40 |       0 | 
| Madfrog      |    4936870 |   40 |       0 | 
| Echton       |    4934086 |   42 |       1 | 
| Charlie      |    4912887 |   25 |       0 | 
| Nossat       |    4904883 |   42 |       0 | 
| Thwip        |    4903604 |   20 |       1 | 
| Ango         |    4899542 |   30 |       1 | 
| Goose        |    4899405 |   36 |       1 | 
| Lkaro        |    4894281 |   35 |       1 | 
| Tetsetomiac  |    4892901 |   33 |       1 | 
| Pulla        |    4890867 |   44 |       1 | 
| Ferin        |    4882388 |    1 |       0 | 
| Sikke        |    4881084 |   28 |       1 | 
| Tern         |    4880776 |   39 |       1 | 
| Ulukai       |    4857678 |   30 |       1 | 
| Goreel       |    4851492 |   36 |       1 | 
| Tad          |    4848735 |   36 |       1 | 
| Anthraks     |    4827346 |   37 |       1 | 
| Cayaraa      |    4817524 |   16 |       1 | 
| Tux          |    4813206 |    1 |       1 | 
| Nakor        |    4806096 |   38 |       1 | 
| Lolita       |    4804175 |   35 |       1 | 
| Jazu         |    4801731 |   33 |       1 | 
| Feyd         |    4801271 |    1 |       0 | 
| Darmanian    |    4800959 |   41 |       1 | 
| Langsuir     |    4799699 |   35 |       1 | 
| Malidor      |    4798145 |   37 |       1 | 
| Andemon      |    4765309 |   46 |       1 | 
| Xori         |    4743599 |   35 |       1 | 
| Elin         |    4742023 |   30 |       1 | 
| Kailas       |    4739109 |   40 |       1 | 
| Ironheart    |    4734386 |   40 |       0 | 
| Raineh       |    4728384 |   30 |       0 | 
| Zoox         |    4722562 |   37 |       0 | 
| Oaf          |    4719617 |   42 |       1 | 
| Countdowntoh |    4718277 |   36 |       1 | 
| Zgink        |    4717540 |   42 |       1 | 
| Greg         |    4707808 |   39 |       1 | 
| Dalah        |    4705871 |   42 |       1 | 
| Lowkey       |    4701876 |   35 |       1 | 
| Trigon       |    4698934 |   40 |       1 | 
| Xeoplick     |    4693400 |   36 |       1 | 
| Fauk         |    4684410 |   40 |       0 | 
| Ragemonkey   |    4679304 |   38 |       1 | 
| Dariana      |    4678746 |   45 |       1 | 
| Melin        |    4667557 |   30 |       1 | 
| Bladesinger  |    4665987 |    1 |       1 | 
| Chanin       |    4654710 |   30 |       1 | 
| Jancsi       |    4654339 |    1 |       1 | 
| Ozir         |    4651459 |   35 |       1 | 
| Foulwind     |    4649092 |    1 |       1 | 
| Walle        |    4640694 |    1 |       1 | 
| Johny        |    4637152 |   25 |       1 | 
| Zangor       |    4634867 |   30 |       0 | 
| Bregans      |    4634433 |   34 |       1 | 
| Liteenforcer |    4620829 |   35 |       1 | 
| Kuutio       |    4600523 |   37 |       1 | 
| Airamist     |    4599882 |   40 |       1 | 
| Fandariel    |    4593274 |   25 |       0 | 
| Ravno        |    4591127 |   46 |       0 | 
| Kimvais      |    4590271 |   35 |       1 | 
| Thatguy      |    4589851 |   29 |       0 | 
| Sotha        |    4583380 |   29 |       1 | 
| Penti        |    4581941 |   37 |       1 | 
| Smuglerna    |    4580828 |   30 |       1 | 
| Vainottu     |    4570550 |   35 |       1 | 
| Vaquiero     |    4559766 |   39 |       1 | 
| Beav         |    4559148 |   44 |       1 | 
| Athens       |    4556474 |   40 |       0 | 
| Glamdring    |    4555325 |   30 |       1 | 
| Shazen       |    4554784 |   30 |       0 | 
| Mulperi      |    4553981 |   42 |       1 | 
| Mouth        |    4545072 |   41 |       1 | 
| Drumm        |    4542376 |   41 |       1 | 
| Rasvat       |    4541629 |   43 |       1 | 
| Anastasius   |    4536687 |   24 |       0 | 
| Lykaon       |    4536007 |   29 |       1 | 
| Kolkonsaron  |    4531539 |   30 |       1 | 
| Pauri        |    4531480 |   42 |       1 | 
| Pavlo        |    4523006 |   42 |       1 | 
| Iop          |    4516379 |   36 |       0 | 
| Jandolf      |    4502010 |   38 |       1 | 
| Krock        |    4499216 |   35 |       0 | 
| Dastar       |    4495403 |   43 |       1 | 
| Karamanne    |    4490413 |   35 |       1 | 
| Darkchaos    |    4489384 |    7 |       1 | 
| Dragonwander |    4481251 |   40 |       1 | 
| Onega        |    4480411 |   35 |       1 | 
| Belegang     |    4474939 |    1 |       0 | 
| Neinar       |    4471265 |   32 |       1 | 
| Bani         |    4465752 |   35 |       1 | 
| Steele       |    4463428 |   38 |       1 | 
| Zyxel        |    4449778 |   40 |       1 | 
| Zhero        |    4449230 |    1 |       0 | 
| Astolak      |    4446239 |   41 |       1 | 
| Shadowhunter |    4439578 |   30 |       1 | 
| Kitarn       |    4434952 |   40 |       1 | 
| Thunreg      |    4434048 |   38 |       1 | 
| Ruppa        |    4426384 |   40 |       1 | 
| Ironical     |    4421225 |   40 |       1 | 
| Roloc        |    4418517 |   44 |       1 | 
| Darkwolf     |    4414449 |   30 |       1 | 
| Noraku       |    4414231 |   40 |       0 | 
| Dratec       |    4409535 |   36 |       1 | 
| Doogle       |    4409330 |   35 |       1 | 
| Parthalan    |    4409180 |   30 |       1 | 
| Yurpo        |    4403411 |   35 |       1 | 
| Reyszig      |    4370584 |   39 |       1 | 
| Oyre         |    4370298 |   41 |       1 | 
| Cilwan       |    4368483 |   41 |       1 | 
| Soltar       |    4366362 |   30 |       0 | 
| Panzer       |    4354380 |   30 |       1 | 
| Dren         |    4337723 |   37 |       1 | 
| Cila         |    4336764 |   40 |       1 | 
| Vhaer        |    4331890 |   39 |       1 | 
| Pii          |    4330221 |   37 |       1 | 
| Denis        |    4327255 |   44 |       1 | 
| Galann       |    4325121 |   39 |       1 | 
| Valtias      |    4322494 |   34 |       1 | 
| Lucius       |    4319190 |   30 |       1 | 
| Clavicus     |    4313826 |   18 |       1 | 
| Lou          |    4313814 |    1 |       0 | 
| Revil        |    4310722 |   37 |       1 | 
| Tabar        |    4302875 |   42 |       1 | 
| Dracania     |    4300516 |   41 |       1 | 
| Moksu        |    4292172 |   36 |       1 | 
| Speech       |    4290912 |   40 |       1 | 
| Alfred       |    4289686 |   35 |       1 | 
| Tanaquil     |    4283084 |   35 |       1 | 
| Spaceboy     |    4281148 |   16 |       1 | 
| Raudanluja   |    4276619 |   30 |       1 | 
| Erendekath   |    4273912 |   30 |       1 | 
| Risu         |    4272815 |   43 |       1 | 
| Hermione     |    4272037 |   37 |       1 | 
| Epson        |    4267842 |   40 |       1 | 
| Sandro       |    4263303 |   40 |       1 | 
| Anamara      |    4263139 |   35 |       1 | 
| Yuugian      |    4225594 |   37 |       1 | 
| Maelbogia    |    4223279 |   39 |       0 | 
| Majordeath   |    4213341 |   30 |       1 | 
| Ardent       |    4192729 |   32 |       0 | 
| Krennar      |    4188210 |   40 |       1 | 
| Haggis       |    4186016 |   31 |       1 | 
| Dernel       |    4183691 |   35 |       1 | 
| Jurnaq       |    4183405 |   40 |       1 | 
| Hilari       |    4167776 |   40 |       0 | 
| Darwian      |    4166973 |   37 |       1 | 
| Hyrmy        |    4161120 |   34 |       1 | 
| Simo         |    4160987 |   38 |       1 | 
| Rah          |    4158279 |   43 |       0 | 
| Thrazz       |    4157209 |   40 |       0 | 
| Onan         |    4145034 |   35 |       0 | 
| Xsi          |    4141814 |   40 |       1 | 
| Frite        |    4141222 |   25 |       1 | 
| Xanthippe    |    4137552 |   40 |       1 | 
| Slerba       |    4131405 |   35 |       1 | 
| Dimetrios    |    4120430 |   40 |       1 | 
| Deathlok     |    4114856 |   29 |       1 | 
| Aphrodite    |    4105842 |   34 |       1 | 
| Doug         |    4105216 |   30 |       1 | 
| Rianna       |    4102422 |   41 |       1 | 
| Squ          |    4098753 |    1 |       1 | 
| Peon         |    4096052 |   37 |       1 | 
| Xanter       |    4095881 |   30 |       1 | 
| Elvarian     |    4090988 |   37 |       0 | 
| Astoril      |    4070941 |   26 |       1 | 
| Ni           |    4070913 |   40 |       0 | 
| Bulp         |    4066932 |   40 |       1 | 
| Tduong       |    4065536 |   30 |       1 | 
| Humangus     |    4061767 |   34 |       1 | 
| Watchman     |    4055309 |   40 |       1 | 
| Apu          |    4052165 |   37 |       1 | 
| Shinar       |    4050685 |   38 |       1 | 
| Darkmane     |    4050255 |   35 |       1 | 
| Boka         |    4048656 |   38 |       1 | 
| Gimlish      |    4046121 |   40 |       1 | 
| Uni          |    4043988 |   25 |       1 | 
| Jormap       |    4040946 |   45 |       1 | 
| Mortos       |    4040682 |   38 |       1 | 
| Noctorus     |    4032223 |   30 |       1 | 
| Hauva        |    4032082 |   40 |       1 | 
| Kernaali     |    4031457 |   45 |       1 | 
| Dunleth      |    4030073 |   35 |       1 | 
| Secron       |    4028584 |   10 |       0 | 
| Majick       |    4012222 |   39 |       1 | 
| Magemaster   |    3992542 |   18 |       1 | 
| Recall       |    3992048 |   34 |       1 | 
| Taim         |    3990806 |   31 |       1 | 
| Demersus     |    3986707 |   41 |       1 | 
| Papajoe      |    3986128 |   39 |       1 | 
| Desto        |    3977053 |   47 |       1 | 
| Bleadof      |    3976678 |   34 |       1 | 
| Zerlin       |    3972681 |   15 |       0 | 
| Ulag         |    3971814 |   37 |       1 | 
| Krygar       |    3968001 |   30 |       1 | 
| Spann        |    3967919 |   36 |       1 | 
| Tikil        |    3966455 |   40 |       1 | 
| Herenicus    |    3965499 |   40 |       1 | 
| Korr         |    3954951 |   38 |       1 | 
| Flaimer      |    3954672 |   34 |       1 | 
| Thunderleg   |    3951285 |   40 |       1 | 
| Morpha       |    3948367 |   35 |       1 | 
| Anjou        |    3937560 |   36 |       0 | 
| Dowe         |    3928617 |   30 |       1 | 
| Havoc        |    3920694 |   39 |       0 | 
| Baragsis     |    3919173 |   37 |       1 | 
| Nightreaper  |    3916198 |   30 |       0 | 
